address,parsed_address,latitude,longitude,st_makepoint
334/7 B AHMED NAGAR MIRPUR DHAKA,334/7 B  ,23.79399565,90.35507826,POINT (90.35507826 23.79399565)
43/1 AHMED NAGAR PIKEPARA MIRPUR DHAKA.,43/1,23.79618592,90.36036571,POINT (90.36036571 23.79618592)
328/B AHMED NAGAR MIRPUR. DHAKA,328/B .,23.79406622,90.35546989,POINT (90.35546989 23.79406622)
"333, AHMED NAGOR PAIKPARA MIRPUR","333,",23.79389394,90.35562939,POINT (90.35562939 23.79389394)
"333/ 1, H, AHMED NAGAR MIRPUR","333/ 1, H, ",23.79399168,90.35616753,POINT (90.35616753 23.79399168)
334 5  AHMED NAGAR MIRPUR DHAKA,334 5  ,23.7936165,90.35513425,POINT (90.35513425 23.7936165)
"325, AHMED NAGAR MIRPUR","325, ",23.79469704,90.35568475,POINT (90.35568475 23.79469704)
"333/1 B, AHMED NAGAR, MIRPUR,DHAKA.","333/1 B, ",23.79379482,90.35610929,POINT (90.35610929 23.79379482)
"335/1-C, AHMMED NAGAR MIRPUR","335/1-C, ",23.79290831,90.35540697,POINT (90.35540697 23.79290831)
321/2   AHMED NAGAR DHAKA,321/2  ,23.79450274,90.35618052,POINT (90.35618052 23.79450274)
"333/4C/1, AHMED NAGOR MIRPUR","333/4C/1, ",23.79330024,90.35519368,POINT (90.35519368 23.79330024)
321/2/A  AHMED NAGAR DHAKA DHAKA,321/2/A ,23.79443621,90.35630427,POINT (90.35630427 23.79443621)
"151/3, AHMED NAGAR MIRPUR","151/3, ",23.79372337,90.36127179,POINT (90.36127179 23.79372337)
"73/F, JONAKI ROAD AHAMMAD NAGAR MIRPUR DHAKA1216","73/F, ",23.79376784,90.36143907,POINT (90.36143907 23.79376784)
73/G AHMED NAGAR DHAKA.,73/G ,23.79382669,90.36162002,POINT (90.36162002 23.79382669)
"73-H, JONAKI  ROAD MIRPUR","73-H, ",23.79388526,90.36161446,POINT (90.36161446 23.79388526)
39 AHMED NAGAR PIKE PARA DHAKA,39,23.79633991,90.36080424,POINT (90.36080424 23.79633991)
38 AHMED NAGAR DHAKA.,38,23.79628858,90.3609255,POINT (90.3609255 23.79628858)
73/B AHMED NAGAR MIRPUR,73/B ,23.79406386,90.36179826,POINT (90.36179826 23.79406386)
"34 EAST , AHMEDNAGAR. MIRPUR",34,23.79634782,90.36112472,POINT (90.36112472 23.79634782)
"65, JANAKI ROAD AHMED NAGAR MIRPUR","65,",23.7955388,90.36160769,POINT (90.36160769 23.7955388)
151/1 A AHMED NAGAR PIKE PARA DHAKA,151/1 A ,23.79370612,90.36186629,POINT (90.36186629 23.79370612)
"151/ 1/ C,  AHMED NAGAR MIRPUR, DHAKA","151/ 1/ C, ",23.79348232,90.36148861,POINT (90.36148861 23.79348232)
151/4 AHMGD NAGAR MIRPUR,151/4 ,23.79364726,90.36156898,POINT (90.36156898 23.79364726)
71 AHMED NAGAR PAIKPARA DHAKA.,71,23.7946489,90.36163468,POINT (90.36163468 23.7946489)
61/2 AHMED NAGAR PIKE PARA DHAKA,61/2,23.79596835,90.36150311,POINT (90.36150311 23.79596835)
72/1 AHMED NAGAR DHAKA,72/1 ,23.79456904,90.36164088,POINT (90.36164088 23.79456904)
"72 ,ZONAKI ROAD, PAIK PARA AHMED NAGAR MIRPUR, DHAKA",72,23.79447302,90.36164762,POINT (90.36164762 23.79447302)
"73/4, AHMED NAGAR MIRPUR","73/4, ",23.79413115,90.36159923,POINT (90.36159923 23.79413115)
130/4 AHMED NAGAR MIRPUR DHAKA.,130/4  ,23.79276016,90.3618559,POINT (90.3618559 23.79276016)
"151/ 1/G, AHMED NAGAR , MIRPUR DHAKA","151/ 1/G,",23.7932735,90.36193309,POINT (90.36193309 23.7932735)
"151/1,  H/1,  AHMED NAGAR, MIRPUR","151/1,  H/1,  ",23.79329241,90.36172632,POINT (90.36172632 23.79329241)
"148/KA, AHMED NAGAR PAIKPARA MIRPUR, DHAKA","148/KA, ",23.79295509,90.36132227,POINT (90.36132227 23.79295509)
174/1/KA/1 AHMED MIRPUR,174/1/KA/1 ,23.79269708,90.36118657,POINT (90.36118657 23.79269708)
129/1 H  AHMED NAGAR MIRPUR DHAKA,129/1 ,23.79295637,90.36153635,POINT (90.36153635 23.79295637)
148/2  AHMED NAGAR MIRPUR DHAKA,148/2   ,23.79269034,90.36143384,POINT (90.36143384 23.79269034)
129/1 1  AHMED NAGAR MIRPUR DHAKA,129/1 ,23.79291969,90.36151456,POINT (90.36151456 23.79291969)
148/1 AHMED NAGAR MIRPUR DHAKA.,148/1 ,23.7926342,90.36147074,POINT (90.36147074 23.7926342)
129/1/D AHMED NAGAR MIRPUR,129/1/D ,23.79297555,90.3616384,POINT (90.3616384 23.79297555)
148 PAIK PARA AHMED MIRPUR DHAKA.,148,23.7926194,90.36172732,POINT (90.36172732 23.7926194)
147/ AHMED NAGAR MIRPUR,147,23.79254102,90.3617438,POINT (90.3617438 23.79254102)
148/2 AHMED NAGAR MIRPUR DHAKA.,148/2  ,23.7924627,90.36171405,POINT (90.36171405 23.7924627)
148/3 AHMED NAGAR MIRPUR,148/3 ,23.79240922,90.36177007,POINT (90.36177007 23.79240922)
"147/C, AHMED NAGAR MIRPUR","147/C, ",23.79227951,90.36184631,POINT (90.36184631 23.79227951)
145 AHMED NAGAR DHAKA.,145,23.7924542,90.36215626,POINT (90.36215626 23.7924542)
